job_zone,education,isco08,Name_de,Berufshauptgruppe,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52
4,9,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,0.78,0.72,0.72,0.53,0.75,0.69,0.56,0.75,0.53,0.75,0.75,0.5,0.56,0.72,0.5,0.5,0.5,0.5,0.69,0.56,0.44,0.75,0.38,0.22,0.03,0.03,0.0,0.25,0.31,0.6,0.22,0.25,0.44,0.0,0.22,0.75,0.75,0.44,0.75,0.75,0.56,0.72,0.75,0.69,0.53,0.69,0.75,0.75,0.72,0.75,0.72,0.41,0.44,0.5,0.28,0.5,0.16,0.31,0.25,0.41,0.06,0.1,0.16,0.1,0.03,0.25,0.5,0.13,0.25,0.41,0.19,0.28,0.1,0.56,0.22,0.25,0.25,0.0,0.56,0.13,0.13,0.13,0.22,0.25,0.1,0.25,0.0
4,5,2619,"Juristen, anderweitig nicht genannt",2,0.75,0.78,0.85,0.66,0.75,0.47,0.5,0.66,0.53,0.75,0.78,0.47,0.5,0.69,0.94,0.69,0.22,0.5,0.41,0.41,0.13,0.16,0.06,0.1,0.0,0.0,0.0,0.03,0.03,0.25,0.0,0.13,0.03,0.0,0.0,0.78,0.78,0.25,0.75,0.75,0.5,0.6,0.69,0.5,0.47,0.69,0.75,0.75,0.56,0.78,0.53,0.38,0.28,0.41,0.13,0.47,0.0,0.44,0.0,0.16,0.0,0.0,0.13,0.0,0.0,0.0,0.28,0.0,0.0,0.16,0.0,0.16,0.0,0.28,0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,2161,"Architekten, Innenarchitekten",2,0.75,0.75,0.72,0.56,0.75,0.69,0.5,0.69,0.63,0.69,0.72,0.5,0.56,0.66,0.53,0.53,0.5,0.47,0.63,0.6,0.75,0.47,0.31,0.25,0.0,0.06,0.0,0.44,0.44,0.63,0.22,0.22,0.53,0.0,0.22,0.75,0.75,0.47,0.63,0.75,0.75,0.72,0.75,0.75,0.53,0.63,0.75,0.75,0.75,0.75,0.75,0.44,0.78,0.66,0.13,0.66,0.0,0.5,0.25,0.28,0.03,0.0,0.31,0.0,0.25,0.19,0.56,0.0,0.0,0.47,0.0,0.19,0.0,0.6,0.13,0.25,0.38,0.0,0.56,0.0,0.03,0.0,0.0,0.0,0.0,0.31,0.0
4,9,2310,Universitäts- und Hochschullehrer,2,0.78,0.78,0.75,0.66,0.72,0.69,0.56,0.66,0.56,0.72,0.75,0.78,0.78,0.72,0.5,0.5,0.44,0.53,0.56,0.56,0.53,0.35,0.22,0.19,0.0,0.03,0.0,0.19,0.25,0.47,0.06,0.22,0.25,0.0,0.06,0.81,0.75,0.47,0.78,0.75,0.56,0.69,0.66,0.63,0.47,0.66,0.75,0.72,0.72,0.75,0.56,0.41,0.63,0.56,0.25,0.5,0.0,0.41,0.13,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.35,0.0,0.0,0.28,0.0,0.19,0.0,0.5,0.13,0.06,0.22,0.0,0.53,0.0,0.0,0.03,0.06,0.0,0.0,0.13,0.0
4,2,1223,Führungskräfte in Forschung und Entwicklung,1,0.78,0.75,0.75,0.63,0.72,0.69,0.72,0.75,0.69,0.72,0.75,0.56,0.56,0.72,0.53,0.53,0.56,0.56,0.53,0.5,0.35,0.41,0.38,0.22,0.03,0.0,0.0,0.47,0.47,0.72,0.13,0.22,0.5,0.0,0.25,0.78,0.78,0.44,0.75,0.81,0.66,0.69,0.72,0.69,0.53,0.69,0.72,0.72,0.69,0.72,0.56,0.38,0.69,0.56,0.13,0.53,0.0,0.47,0.25,0.25,0.0,0.0,0.28,0.0,0.25,0.16,0.47,0.0,0.0,0.5,0.0,0.22,0.0,0.6,0.06,0.25,0.25,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
4,7,2621,Archiv- und Museumswissenschaftler,2,0.75,0.56,0.72,0.44,0.6,0.5,0.53,0.56,0.5,0.56,0.75,0.5,0.47,0.56,0.44,0.44,0.47,0.53,0.47,0.38,0.28,0.25,0.25,0.22,0.0,0.0,0.0,0.25,0.31,0.25,0.0,0.19,0.25,0.0,0.16,0.63,0.72,0.38,0.53,0.75,0.47,0.72,0.53,0.47,0.5,0.53,0.69,0.6,0.75,0.75,0.75,0.28,0.31,0.5,0.25,0.31,0.19,0.28,0.25,0.25,0.22,0.25,0.28,0.22,0.25,0.22,0.35,0.19,0.25,0.44,0.0,0.25,0.03,0.38,0.03,0.13,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2654,Regisseure und Produzenten im Film- und Bühnenbereich sowie in verwandten Bereichen,2,0.69,0.75,0.75,0.56,0.69,0.56,0.66,0.66,0.66,0.69,0.6,0.53,0.5,0.56,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.06,0.19,0.13,0.03,0.03,0.0,0.38,0.35,0.31,0.0,0.13,0.28,0.03,0.03,0.75,0.75,0.35,0.66,0.75,0.81,0.75,0.69,0.81,0.44,0.66,0.66,0.63,0.69,0.6,0.63,0.41,0.72,0.53,0.16,0.5,0.0,0.44,0.28,0.19,0.03,0.0,0.35,0.0,0.28,0.0,0.44,0.0,0.0,0.69,0.0,0.16,0.0,0.31,0.13,0.22,0.1,0.0,0.38,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0.0
4,9,2310,Universitäts- und Hochschullehrer,2,0.81,0.78,0.75,0.6,0.72,0.53,0.56,0.72,0.5,0.56,0.75,0.78,0.75,0.75,0.41,0.53,0.47,0.53,0.53,0.53,0.44,0.38,0.1,0.22,0.0,0.0,0.0,0.28,0.25,0.25,0.0,0.19,0.13,0.0,0.0,0.78,0.75,0.44,0.75,0.75,0.53,0.69,0.53,0.53,0.47,0.63,0.66,0.69,0.5,0.78,0.5,0.41,0.25,0.44,0.19,0.41,0.0,0.31,0.0,0.28,0.0,0.0,0.16,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7,2310,Universitäts- und Hochschullehrer,2,0.75,0.91,0.75,0.66,0.66,0.69,0.66,0.6,0.53,0.56,0.72,0.85,0.78,0.75,0.38,0.44,0.44,0.47,0.5,0.47,0.41,0.19,0.13,0.16,0.0,0.06,0.03,0.19,0.25,0.25,0.06,0.1,0.16,0.1,0.0,0.81,0.75,0.38,0.75,0.78,0.69,0.69,0.6,0.63,0.47,0.69,0.63,0.66,0.53,0.78,0.53,0.38,0.5,0.53,0.25,0.44,0.06,0.28,0.28,0.25,0.1,0.1,0.28,0.03,0.28,0.25,0.28,0.06,0.16,0.5,0.0,0.22,0.06,0.28,0.13,0.25,0.19,0.03,0.25,0.0,0.0,0.06,0.1,0.06,0.0,0.06,0.03
1,1,3421,Athleten und Berufssportler,3,0.53,0.72,0.69,0.53,0.69,0.56,0.5,0.5,0.66,0.56,0.44,0.5,0.47,0.5,0.47,0.5,0.47,0.47,0.28,0.35,0.25,0.19,0.35,0.22,0.22,0.0,0.0,0.16,0.19,0.28,0.19,0.0,0.25,0.0,0.22,0.72,0.75,0.35,0.66,0.56,0.47,0.63,0.72,0.47,0.53,0.6,0.6,0.6,0.56,0.44,0.44,0.47,0.5,0.6,0.56,0.44,0.63,0.31,0.56,0.38,0.66,0.6,0.44,0.56,0.53,0.6,0.47,0.72,0.72,0.35,0.22,0.35,0.66,0.28,0.22,0.38,0.38,0.31,0.28,0.19,0.25,0.35,0.47,0.44,0.16,0.22,0.44
4,7,3423,Trainer und Betreuer im Bereich Fitness und Erholung,3,0.69,0.72,0.75,0.69,0.72,0.72,0.56,0.56,0.53,0.72,0.63,0.66,0.53,0.69,0.44,0.5,0.47,0.66,0.47,0.47,0.28,0.35,0.44,0.22,0.06,0.16,0.0,0.22,0.22,0.28,0.25,0.06,0.44,0.0,0.25,0.75,0.66,0.44,0.72,0.72,0.53,0.6,0.78,0.53,0.5,0.72,0.69,0.69,0.69,0.69,0.5,0.44,0.44,0.5,0.47,0.53,0.41,0.44,0.5,0.41,0.38,0.28,0.5,0.25,0.5,0.53,0.47,0.47,0.5,0.38,0.0,0.41,0.25,0.25,0.22,0.35,0.35,0.16,0.25,0.0,0.0,0.1,0.1,0.19,0.0,0.0,0.22
4,11,2111,Physiker und Astronomen,2,0.81,0.72,0.75,0.53,0.78,0.6,0.53,0.56,0.53,0.69,0.75,0.53,0.63,0.75,0.44,0.5,0.53,0.53,0.5,0.5,0.44,0.81,0.28,0.28,0.16,0.16,0.0,0.38,0.28,0.75,0.16,0.31,0.25,0.16,0.16,0.78,0.75,0.47,0.69,0.75,0.66,0.75,0.66,0.63,0.66,0.6,0.78,0.78,0.75,0.75,0.56,0.44,0.5,0.66,0.1,0.72,0.0,0.35,0.13,0.25,0.0,0.1,0.25,0.0,0.13,0.0,0.5,0.0,0.0,0.47,0.0,0.25,0.0,0.75,0.03,0.16,0.25,0.0,0.78,0.16,0.0,0.0,0.0,0.0,0.0,0.1,0.0
4,9,2266,Audiologen und Sprachtherapeuten,2,0.78,0.75,0.78,0.75,0.75,0.69,0.56,0.66,0.6,0.69,0.75,0.53,0.6,0.75,0.47,0.53,0.47,0.66,0.53,0.53,0.47,0.5,0.5,0.22,0.28,0.28,0.06,0.22,0.22,0.47,0.28,0.19,0.5,0.28,0.28,0.75,0.78,0.47,0.72,0.78,0.53,0.69,0.75,0.5,0.47,0.69,0.75,0.75,0.66,0.75,0.56,0.47,0.38,0.47,0.28,0.53,0.03,0.5,0.5,0.6,0.0,0.13,0.5,0.0,0.47,0.25,0.53,0.0,0.19,0.35,0.0,0.63,0.03,0.38,0.22,0.5,0.16,0.0,0.47,0.0,0.0,0.19,0.16,0.22,0.16,0.0,0.0
2,2,2112,Meteorologen,2,0.78,0.75,0.75,0.56,0.75,0.53,0.53,0.72,0.53,0.72,0.75,0.53,0.56,0.72,0.5,0.5,0.47,0.53,0.6,0.47,0.44,0.75,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.03,0.25,0.22,0.0,0.0,0.81,0.81,0.44,0.75,0.81,0.5,0.72,0.72,0.56,0.5,0.72,0.72,0.72,0.69,0.75,0.6,0.47,0.41,0.5,0.19,0.6,0.0,0.44,0.16,0.25,0.06,0.0,0.25,0.0,0.16,0.0,0.47,0.0,0.0,0.47,0.0,0.25,0.0,0.5,0.06,0.16,0.25,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3521,Techniker für Rundfunk und audiovisuelle Medien,3,0.63,0.53,0.53,0.5,0.63,0.69,0.5,0.56,0.53,0.5,0.53,0.47,0.44,0.5,0.38,0.41,0.47,0.53,0.5,0.47,0.28,0.0,0.63,0.25,0.35,0.44,0.38,0.22,0.25,0.25,0.5,0.25,0.47,0.31,0.44,0.72,0.69,0.28,0.53,0.63,0.47,0.75,0.69,0.47,0.53,0.53,0.6,0.56,0.69,0.63,0.53,0.5,0.5,0.53,0.28,0.53,0.22,0.31,0.53,0.53,0.25,0.31,0.5,0.22,0.5,0.31,0.5,0.28,0.28,0.56,0.03,0.56,0.16,0.31,0.28,0.53,0.28,0.0,0.28,0.03,0.0,0.28,0.28,0.19,0.16,0.1,0.0
4,7,2310,Universitäts- und Hochschullehrer,2,0.75,0.94,0.75,0.53,0.75,0.66,0.5,0.69,0.5,0.63,0.75,0.75,0.72,0.72,0.47,0.47,0.47,0.5,0.53,0.5,0.35,0.75,0.19,0.19,0.0,0.0,0.0,0.19,0.28,0.6,0.0,0.22,0.16,0.0,0.03,0.94,0.75,0.5,0.81,0.75,0.5,0.66,0.66,0.5,0.44,0.66,0.75,0.75,0.6,0.75,0.53,0.28,0.28,0.47,0.22,0.41,0.0,0.28,0.03,0.22,0.03,0.0,0.19,0.0,0.0,0.06,0.28,0.0,0.06,0.22,0.0,0.22,0.0,0.56,0.1,0.0,0.19,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,0.66,0.63,0.56,0.5,0.63,0.53,0.47,0.56,0.5,0.53,0.56,0.35,0.35,0.5,0.35,0.35,0.35,0.38,0.41,0.47,0.31,0.41,0.56,0.25,0.5,0.47,0.35,0.19,0.28,0.53,0.47,0.28,0.56,0.53,0.5,0.63,0.66,0.38,0.6,0.72,0.5,0.69,0.69,0.5,0.56,0.6,0.72,0.69,0.63,0.6,0.6,0.41,0.53,0.53,0.35,0.53,0.25,0.41,0.56,0.38,0.22,0.38,0.6,0.22,0.53,0.44,0.53,0.25,0.35,0.41,0.25,0.38,0.28,0.44,0.35,0.5,0.38,0.0,0.5,0.22,0.28,0.31,0.41,0.38,0.31,0.31,0.0
1,3,7231,Kraftfahrzeugmechaniker und -schlosser,7,0.38,0.5,0.47,0.47,0.47,0.47,0.47,0.44,0.44,0.44,0.35,0.35,0.35,0.41,0.35,0.35,0.25,0.47,0.28,0.25,0.19,0.13,0.44,0.16,0.28,0.5,0.53,0.1,0.19,0.25,0.44,0.03,0.44,0.35,0.31,0.5,0.5,0.22,0.44,0.41,0.25,0.63,0.5,0.28,0.44,0.5,0.5,0.47,0.5,0.38,0.41,0.38,0.5,0.47,0.47,0.28,0.31,0.25,0.5,0.35,0.28,0.5,0.5,0.22,0.53,0.53,0.38,0.38,0.53,0.44,0.41,0.28,0.03,0.25,0.25,0.5,0.47,0.1,0.22,0.19,0.22,0.22,0.25,0.22,0.19,0.22,0.31
1,3,7231,Kraftfahrzeugmechaniker und -schlosser,7,0.47,0.5,0.5,0.47,0.5,0.5,0.5,0.47,0.47,0.47,0.35,0.31,0.31,0.47,0.31,0.41,0.28,0.47,0.28,0.28,0.25,0.06,0.5,0.22,0.41,0.44,0.25,0.22,0.22,0.28,0.47,0.19,0.5,0.56,0.53,0.53,0.56,0.25,0.5,0.5,0.47,0.56,0.56,0.47,0.53,0.53,0.47,0.47,0.56,0.31,0.53,0.31,0.6,0.47,0.5,0.5,0.38,0.28,0.63,0.5,0.41,0.5,0.56,0.38,0.6,0.53,0.47,0.41,0.5,0.56,0.25,0.47,0.31,0.28,0.38,0.53,0.44,0.22,0.28,0.25,0.25,0.28,0.44,0.28,0.25,0.25,0.35
3,6,3257,Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe,3,0.72,0.72,0.72,0.5,0.75,0.6,0.56,0.6,0.47,0.56,0.66,0.47,0.47,0.53,0.47,0.47,0.44,0.5,0.5,0.47,0.41,0.47,0.69,0.16,0.47,0.44,0.0,0.13,0.19,0.31,0.5,0.1,0.69,0.47,0.56,0.72,0.75,0.31,0.69,0.72,0.47,0.75,0.78,0.5,0.56,0.63,0.75,0.78,0.63,0.66,0.56,0.5,0.6,0.6,0.31,0.56,0.25,0.44,0.5,0.53,0.25,0.31,0.47,0.28,0.5,0.44,0.6,0.25,0.25,0.53,0.25,0.53,0.1,0.35,0.25,0.53,0.41,0.0,0.38,0.25,0.25,0.28,0.31,0.25,0.25,0.25,0.16
3,8,7421,Elektroniker und Elektronik-Servicetechniker,7,0.56,0.6,0.6,0.47,0.69,0.53,0.53,0.63,0.5,0.56,0.56,0.47,0.41,0.5,0.35,0.47,0.41,0.44,0.5,0.47,0.31,0.47,0.69,0.22,0.72,0.5,0.44,0.13,0.19,0.28,0.38,0.16,0.69,0.72,0.72,0.63,0.69,0.35,0.53,0.72,0.47,0.69,0.69,0.47,0.5,0.53,0.66,0.66,0.69,0.66,0.5,0.41,0.56,0.47,0.35,0.47,0.25,0.31,0.6,0.35,0.25,0.31,0.66,0.25,0.56,0.44,0.5,0.25,0.28,0.5,0.13,0.47,0.13,0.31,0.25,0.6,0.25,0.0,0.38,0.13,0.13,0.25,0.28,0.28,0.13,0.16,0.0
1,1,9621,"Boten, Paketauslieferer und Gepäckträger",9,0.47,0.66,0.66,0.47,0.5,0.47,0.47,0.47,0.5,0.44,0.44,0.38,0.31,0.31,0.31,0.31,0.28,0.69,0.28,0.25,0.03,0.0,0.35,0.06,0.16,0.13,0.0,0.22,0.22,0.25,0.35,0.06,0.25,0.16,0.25,0.69,0.69,0.25,0.53,0.47,0.35,0.5,0.5,0.35,0.5,0.63,0.47,0.47,0.47,0.44,0.44,0.5,0.31,0.44,0.69,0.31,0.41,0.25,0.44,0.47,0.41,0.5,0.41,0.28,0.47,0.56,0.41,0.5,0.63,0.25,0.22,0.25,0.22,0.28,0.19,0.47,0.38,0.03,0.25,0.19,0.22,0.28,0.28,0.25,0.25,0.41,0.25
1,3,7512,"Bäcker, Konditoren und Konfektmacher",7,0.47,0.5,0.5,0.44,0.5,0.56,0.5,0.31,0.5,0.5,0.31,0.25,0.31,0.5,0.28,0.25,0.25,0.38,0.25,0.25,0.25,0.19,0.47,0.19,0.13,0.13,0.0,0.19,0.25,0.31,0.31,0.0,0.47,0.03,0.28,0.53,0.56,0.25,0.5,0.5,0.44,0.69,0.53,0.44,0.5,0.53,0.5,0.47,0.5,0.38,0.5,0.38,0.47,0.44,0.44,0.47,0.25,0.28,0.5,0.35,0.25,0.28,0.5,0.22,0.5,0.44,0.5,0.28,0.28,0.53,0.0,0.41,0.03,0.31,0.25,0.5,0.25,0.13,0.31,0.0,0.0,0.25,0.28,0.19,0.0,0.0,0.22
3,8,5141,Coiffeurs,5,0.44,0.53,0.6,0.53,0.47,0.47,0.41,0.31,0.38,0.5,0.25,0.16,0.22,0.38,0.25,0.31,0.25,0.53,0.19,0.16,0.28,0.06,0.25,0.13,0.25,0.22,0.0,0.19,0.25,0.22,0.22,0.0,0.22,0.22,0.25,0.56,0.66,0.25,0.53,0.44,0.38,0.66,0.5,0.44,0.53,0.56,0.47,0.44,0.44,0.31,0.31,0.44,0.5,0.28,0.5,0.25,0.16,0.22,0.72,0.25,0.31,0.31,0.6,0.16,0.6,0.35,0.25,0.28,0.22,0.38,0.0,0.19,0.06,0.22,0.31,0.5,0.28,0.03,0.19,0.0,0.0,0.1,0.13,0.06,0.0,0.0,0.0
1,3,4214,Inkassobeauftragte und verwandte Berufe,4,0.53,0.72,0.72,0.6,0.53,0.5,0.5,0.47,0.47,0.47,0.56,0.35,0.28,0.47,0.5,0.6,0.28,0.5,0.31,0.25,0.03,0.0,0.22,0.0,0.0,0.0,0.0,0.13,0.13,0.41,0.0,0.06,0.16,0.0,0.13,0.69,0.69,0.28,0.66,0.66,0.38,0.56,0.5,0.38,0.5,0.66,0.47,0.47,0.47,0.63,0.5,0.31,0.28,0.38,0.1,0.35,0.0,0.25,0.1,0.28,0.03,0.0,0.28,0.0,0.1,0.0,0.41,0.0,0.0,0.25,0.0,0.28,0.0,0.44,0.06,0.1,0.13,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5132,Barkeeper,5,0.5,0.53,0.69,0.56,0.53,0.5,0.5,0.5,0.53,0.47,0.44,0.5,0.47,0.5,0.47,0.53,0.38,0.66,0.31,0.31,0.0,0.0,0.25,0.13,0.03,0.06,0.0,0.31,0.35,0.31,0.16,0.06,0.31,0.0,0.22,0.72,0.69,0.5,0.53,0.5,0.47,0.56,0.5,0.44,0.5,0.56,0.5,0.5,0.56,0.5,0.47,0.47,0.38,0.47,0.5,0.44,0.44,0.28,0.53,0.5,0.28,0.41,0.5,0.28,0.53,0.44,0.44,0.38,0.31,0.41,0.0,0.25,0.1,0.38,0.25,0.38,0.28,0.0,0.31,0.0,0.03,0.19,0.19,0.19,0.03,0.06,0.19
4,11,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,0.85,0.78,0.78,0.5,0.81,0.72,0.47,0.78,0.5,0.75,0.81,0.66,0.75,0.78,0.38,0.5,0.5,0.38,0.6,0.53,0.53,0.94,0.44,0.28,0.22,0.31,0.03,0.22,0.25,0.72,0.28,0.31,0.5,0.19,0.22,0.78,0.78,0.5,0.69,0.81,0.69,0.75,0.72,0.69,0.5,0.53,0.75,0.81,0.75,0.81,0.75,0.31,0.56,0.47,0.28,0.66,0.0,0.5,0.44,0.25,0.03,0.1,0.41,0.0,0.31,0.19,0.53,0.0,0.19,0.47,0.0,0.22,0.0,0.63,0.28,0.28,0.22,0.0,0.75,0.0,0.0,0.16,0.19,0.13,0.0,0.0,0.0
2,2,1321,Führungskräfte in der Produktion von Waren,1,0.72,0.66,0.69,0.6,0.72,0.69,0.63,0.6,0.66,0.63,0.63,0.56,0.6,0.56,0.5,0.53,0.72,0.56,0.56,0.5,0.28,0.5,0.5,0.22,0.13,0.06,0.0,0.5,0.44,0.5,0.53,0.28,0.41,0.03,0.31,0.75,0.78,0.41,0.72,0.75,0.53,0.63,0.69,0.53,0.63,0.66,0.69,0.63,0.53,0.69,0.53,0.56,0.44,0.53,0.35,0.56,0.19,0.47,0.44,0.44,0.16,0.22,0.31,0.22,0.35,0.28,0.56,0.25,0.25,0.5,0.16,0.41,0.13,0.47,0.38,0.35,0.28,0.0,0.53,0.0,0.0,0.35,0.35,0.13,0.0,0.03,0.03
1,3,3132,Steuerer von Verbrennungs- und Wasserbehandlungsanlagen,3,0.63,0.56,0.56,0.53,0.53,0.6,0.47,0.47,0.53,0.47,0.53,0.5,0.38,0.47,0.47,0.47,0.38,0.5,0.47,0.47,0.03,0.47,0.72,0.13,0.56,0.38,0.13,0.19,0.31,0.47,0.69,0.16,0.6,0.5,0.5,0.63,0.63,0.38,0.6,0.63,0.38,0.6,0.6,0.44,0.6,0.63,0.6,0.6,0.6,0.56,0.53,0.53,0.5,0.5,0.5,0.53,0.41,0.41,0.6,0.53,0.41,0.5,0.56,0.44,0.6,0.56,0.6,0.35,0.41,0.6,0.31,0.5,0.44,0.44,0.35,0.63,0.41,0.13,0.44,0.22,0.28,0.53,0.6,0.44,0.38,0.35,0.0
1,3,8114,"Bediener von Maschinen zur Herstellung und Verarbeitung von Zement, Steinen und sonstigen Mineralien",8,0.63,0.56,0.56,0.53,0.53,0.6,0.47,0.47,0.53,0.47,0.53,0.5,0.38,0.47,0.47,0.47,0.38,0.5,0.47,0.47,0.03,0.47,0.72,0.13,0.56,0.38,0.13,0.19,0.31,0.47,0.69,0.16,0.6,0.5,0.5,0.63,0.63,0.38,0.6,0.63,0.38,0.6,0.6,0.44,0.6,0.63,0.6,0.6,0.6,0.56,0.53,0.53,0.5,0.5,0.5,0.53,0.41,0.41,0.6,0.53,0.41,0.5,0.56,0.44,0.6,0.56,0.6,0.35,0.41,0.6,0.31,0.5,0.44,0.44,0.35,0.63,0.41,0.13,0.44,0.22,0.28,0.53,0.6,0.44,0.38,0.35,0.0
2,2,2149,"Ingenieure, anderweitig nicht genannt",2,0.78,0.72,0.78,0.53,0.81,0.69,0.56,0.78,0.56,0.78,0.69,0.56,0.53,0.66,0.53,0.53,0.53,0.53,0.69,0.69,0.69,0.72,0.47,0.56,0.31,0.38,0.47,0.31,0.41,0.69,0.25,0.5,0.53,0.41,0.44,0.72,0.75,0.41,0.6,0.78,0.72,0.72,0.75,0.63,0.53,0.66,0.78,0.78,0.66,0.72,0.66,0.41,0.66,0.5,0.16,0.66,0.0,0.44,0.41,0.31,0.0,0.16,0.38,0.0,0.25,0.13,0.53,0.0,0.0,0.47,0.0,0.31,0.0,0.6,0.22,0.35,0.35,0.0,0.72,0.0,0.0,0.1,0.1,0.13,0.0,0.0,0.0
4,9,2310,Universitäts- und Hochschullehrer,2,0.75,0.81,0.75,0.56,0.72,0.72,0.66,0.66,0.5,0.69,0.75,0.78,0.78,0.75,0.47,0.47,0.38,0.53,0.53,0.53,0.35,0.75,0.19,0.1,0.1,0.06,0.0,0.19,0.22,0.53,0.03,0.13,0.22,0.16,0.13,0.91,0.78,0.44,0.78,0.78,0.53,0.66,0.56,0.6,0.47,0.69,0.75,0.75,0.63,0.78,0.56,0.31,0.25,0.5,0.22,0.38,0.0,0.31,0.19,0.25,0.0,0.0,0.19,0.0,0.19,0.0,0.31,0.0,0.0,0.25,0.0,0.19,0.0,0.38,0.03,0.19,0.19,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1223,Führungskräfte in Forschung und Entwicklung,1,0.66,0.66,0.63,0.47,0.66,0.56,0.56,0.66,0.56,0.66,0.66,0.5,0.47,0.56,0.47,0.5,0.53,0.47,0.66,0.63,0.35,0.53,0.5,0.28,0.19,0.31,0.03,0.25,0.25,0.53,0.31,0.25,0.53,0.19,0.25,0.69,0.75,0.41,0.6,0.75,0.63,0.63,0.75,0.6,0.63,0.6,0.75,0.69,0.72,0.72,0.63,0.47,0.47,0.53,0.25,0.56,0.19,0.44,0.44,0.38,0.19,0.19,0.47,0.19,0.35,0.25,0.47,0.22,0.19,0.47,0.0,0.41,0.0,0.56,0.19,0.35,0.31,0.0,0.63,0.0,0.0,0.19,0.19,0.22,0.0,0.03,0.0
2,2,3314,"Statistische, mathematische und verwandte Fachkräfte",3,0.69,0.6,0.63,0.47,0.63,0.56,0.5,0.63,0.47,0.63,0.63,0.47,0.44,0.63,0.38,0.44,0.41,0.38,0.56,0.5,0.28,0.53,0.41,0.28,0.03,0.03,0.0,0.16,0.16,0.6,0.03,0.53,0.31,0.03,0.03,0.63,0.69,0.47,0.6,0.75,0.5,0.6,0.6,0.56,0.63,0.6,0.69,0.69,0.66,0.66,0.6,0.44,0.5,0.47,0.0,0.6,0.0,0.44,0.0,0.22,0.0,0.0,0.38,0.0,0.0,0.0,0.5,0.0,0.0,0.38,0.0,0.22,0.0,0.53,0.06,0.03,0.16,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,0.78,0.75,0.75,0.56,0.78,0.6,0.6,0.75,0.5,0.66,0.72,0.5,0.5,0.66,0.44,0.47,0.47,0.47,0.56,0.56,0.31,0.69,0.31,0.31,0.0,0.13,0.0,0.25,0.28,0.63,0.06,0.28,0.28,0.0,0.25,0.75,0.78,0.53,0.6,0.81,0.69,0.69,0.75,0.72,0.6,0.6,0.75,0.75,0.75,0.81,0.69,0.44,0.47,0.53,0.06,0.6,0.0,0.47,0.19,0.31,0.0,0.0,0.41,0.0,0.19,0.0,0.53,0.0,0.0,0.41,0.0,0.38,0.0,0.66,0.0,0.25,0.28,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
4,7,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,0.75,0.75,0.75,0.56,0.75,0.6,0.5,0.72,0.53,0.66,0.75,0.56,0.53,0.72,0.41,0.44,0.53,0.41,0.53,0.5,0.19,0.91,0.31,0.19,0.0,0.06,0.0,0.19,0.22,0.69,0.16,0.44,0.38,0.0,0.19,0.75,0.75,0.5,0.69,0.75,0.56,0.72,0.69,0.66,0.5,0.66,0.75,0.78,0.72,0.75,0.75,0.44,0.53,0.56,0.25,0.56,0.19,0.47,0.47,0.28,0.22,0.22,0.44,0.19,0.25,0.25,0.47,0.22,0.25,0.5,0.13,0.25,0.06,0.53,0.16,0.28,0.22,0.0,0.72,0.1,0.13,0.13,0.13,0.1,0.13,0.1,0.0
